,SMALL LoINV,ME1 INV2,ME1 INV3,ME1 INV4,SMALL HiINV,ME2 INV1,ME2 INV2,ME2 INV3,ME2 INV4,ME2 INV5,ME3 INV1,ME3 INV2,ME3 INV3,ME3 INV4,ME3 INV5,ME4 INV1,ME4 INV2,ME4 INV3,ME4 INV4,ME4 INV5,BIG LoINV,ME5 INV2,ME5 INV3,ME5 INV4,BIG HiINV
199704,-3.9254,-2.7245,-2.1197,-3.617,-3.4727,-2.043,-0.0963,0.5513,1.0005,-2.694,0.3955,2.2692,3.2078,2.8697,0.6085,3.0575,0.9023,2.0464,1.8636,3.6467,5.3118,2.5418,6.3353,8.4795,7.0996
199705,9.3009,8.1625,8.5942,8.7726,12.221,11.7264,9.585,9.2549,10.9522,16.0825,8.8354,7.7295,8.4737,9.7091,13.481,8.2599,6.1395,6.7538,6.5916,10.2193,4.9934,5.8688,6.1843,5.2408,8.0085
199706,5.6248,6.1809,7.1187,6.5739,5.3647,2.2925,6.4856,7.06,5.2996,4.6112,2.9317,4.9269,3.9263,5.5686,4.2587,3.3632,4.2268,2.9548,3.0001,2.9514,4.8476,4.0528,5.1504,5.1652,2.4688
199707,4.9031,6.2175,6.1107,6.3267,4.7581,4.0366,6.626,4.2963,5.5557,4.8398,5.3638,4.9806,4.6051,6.3092,7.0753,7.4039,6.616,7.0204,5.2972,7.9732,6.2593,6.6901,5.5227,9.6716,13.7606
199708,5.4794,4.8718,3.6775,3.5141,4.6137,2.2837,3.3814,2.9056,3.5756,2.7726,4.3729,1.085,0.0806,1.6925,1.9936,0.8605,-0.957,-0.6896,0.7368,0.3079,-5.2652,-5.0627,-6.0307,-6.7253,-4.2666
199709,10.1995,7.9826,8.3125,9.1284,10.0825,6.1003,4.4706,8.5072,8.2174,8.6221,5.6249,5.0947,7.6098,6.0407,7.875,4.4733,5.0973,5.4294,4.7671,6.2526,5.8845,5.6724,4.8668,6.4861,4.5522
199710,-2.5527,-1.4102,-1.3075,-2.6398,-4.0843,-2.4174,-2.8669,-0.6731,-6.4669,-5.4741,-4.4996,-3.164,-1.4731,-4.2965,-6.3107,-4.3929,-3.583,-3.9322,-4.8019,-7.4876,-2.4597,-3.7632,-2.0042,-2.3105,-4.058
199711,-2.8393,0.8932,0.245,-1.4801,-3.5503,-0.8613,0.2694,0.2909,-0.6752,-4.6928,-0.4201,2.076,1.5742,-0.7221,-2.9632,2.9513,2.4769,3.4506,2.7437,-0.7528,5.5917,4.4703,4.3353,6.3236,3.2397
199712,-3.4606,0.1919,1.8884,0.6845,-4.008,0.5304,1.6238,1.1455,1.4582,0.0994,-0.4932,5.1874,3.571,3.2932,-0.2359,2.822,2.701,2.8927,2.2721,-0.6919,4.0146,3.1478,2.854,1.3187,-0.4184
199801,0.531,-0.3156,-1.0643,-0.8043,-1.0747,-0.6894,-0.8272,-1.7529,-0.8714,-1.3787,-1.577,-2.025,-1.9254,-0.8671,-0.919,0.6014,-1.3233,-1.9974,-0.9574,-0.9193,1.5487,-1.1608,0.3067,2.2004,4.2062
199802,6.5006,5.8898,5.7859,6.0067,6.7355,5.3554,8.4372,7.2929,7.9823,8.9882,7.0346,6.9348,7.3093,9.5876,10.0433,6.1081,6.15,8.4938,7.4362,8.7346,4.162,6.1432,7.1048,7.9983,10.0747
199803,5.9308,5.0722,4.5856,3.3557,5.6593,6.0988,2.9483,2.856,3.9343,5.9039,5.1094,4.4075,3.9331,3.2612,5.5031,5.3443,5.1098,4.5714,6.1812,3.3562,5.6852,3.9084,5.8065,7.5031,3.564
199804,2.347,2.6907,3.2557,3.1112,2.2879,3.085,2.1909,1.1598,1.4163,0.1993,1.3506,0.0462,-0.1034,1.0358,1.3123,0.2805,0.0777,0.137,-0.217,0.973,-2.459,1.2793,0.0889,2.8405,3.4542
199805,-4.8094,-2.4297,-2.5126,-4.1841,-6.2117,-4.5708,-4.4317,-2.8711,-6.573,-6.5967,-4.9338,-3.0826,-3.8363,-4.8609,-8.7343,-1.6739,-3.0403,-3.3502,-4.3214,-5.1828,0.2233,-1.3765,-0.9532,-2.0193,-3.654
199806,-1.4344,-1.1846,-0.0363,-0.8531,0.289,-0.4368,1.1871,0.1082,-0.5521,2.1852,-0.1974,-0.2772,0.1269,-0.0069,3.2585,-0.2817,-0.1321,-0.1944,1.1939,1.0483,1.2284,2.0367,4.8038,5.7304,8.3429
199807,-7.2254,-5.162,-5.2651,-6.2449,-7.1019,-8.9467,-6.6774,-7.2908,-6.8289,-8.1337,-6.3765,-5.0625,-6.8164,-8.8286,-9.5835,-3.9097,-4.4484,-4.3008,-5.4855,-8.0398,-1.6722,-0.1813,-1.1909,-1.826,0.8652
199808,-23.2382,-17.1541,-17.9668,-18.7972,-25.9902,-19.9659,-13.6342,-15.3104,-18.5421,-25.778,-18.9698,-12.7732,-16.1637,-22.1713,-24.5237,-14.6092,-12.0996,-16.9656,-19.3072,-22.8768,-13.0978,-12.7921,-14.756,-15.3444,-17.3428
199809,4.4891,2.16,1.8903,2.9048,4.2733,7.6965,3.4496,5.7886,7.1892,10.3411,5.1115,6.0778,3.8732,7.4245,9.8065,6.2978,5.9546,4.0138,5.5838,8.504,8.8487,3.5741,6.2301,7.9589,9.8334
199810,1.298,2.1172,1.5946,3.6358,2.1999,4.8074,3.3176,3.348,4.2961,4.4241,2.6961,3.4988,4.8091,8.1374,3.0435,6.902,5.7185,8.1779,6.9602,8.0576,6.317,9.6843,8.0894,8.7536,5.0515
199811,12.1667,5.8967,6.4751,8.1632,7.3354,7.2285,4.7509,3.2194,7.2804,8.4544,5.6651,3.7112,3.901,7.0435,6.7068,4.4723,5.5076,3.9056,6.5303,2.7763,6.9919,5.6153,5.1254,9.3297,7.8959
199812,3.6841,1.3975,1.6893,1.4349,3.6829,3.6921,4.78,3.9704,5.6963,7.491,7.7839,4.7443,4.1154,5.6357,10.53,5.0359,3.8689,4.4281,9.9767,6.221,5.7021,5.6218,5.4363,7.7543,9.2777
199901,8.21,2.4096,2.9399,3.3805,7.7066,0.0894,-2.0072,-2.0868,-0.3248,4.042,2.3274,-2.1019,-1.9847,2.5855,3.4754,-0.2422,-3.4018,-3.6453,-0.4934,1.2344,1.5896,1.549,0.6096,6.039,13.8678
199902,-7.2522,-5.4701,-5.4549,-5.3082,-8.0174,-7.1053,-5.9905,-5.4181,-9.2519,-12.1371,-5.896,-4.2832,-6.5746,-8.9722,-9.9395,-2.4122,-1.2141,-4.5553,-6.2459,-6.0951,-1.2542,-3.2506,0.9655,-4.4519,-8.2751
199903,-2.4187,-4.5351,-2.4372,-4.932,-1.337,2.0153,-1.0239,-0.8911,-0.9216,1.1542,2.9772,-0.1496,0.4787,1.0322,8.3184,1.7778,0.9472,1.1531,3.4035,5.7078,7.3006,2.9335,3.1408,3.5356,5.2667
199904,10.9465,7.5771,9.7848,8.1978,10.4062,11.6324,6.4355,9.0657,6.5368,9.0935,2.1463,8.7379,8.0795,9.3231,15.2973,8.1121,9.4389,10.9184,9.4109,6.9929,5.6342,3.3687,3.2671,3.5537,1.3903
199905,5.0654,4.9078,2.2583,3.9001,-0.0108,1.4133,4.0734,1.6592,4.1137,0.5813,0.0892,1.6344,2.4089,2.3777,-3.2866,1.6038,-0.1725,1.7657,3.0497,0.3221,-3.9646,-0.1331,-3.142,-2.3932,-3.7715
199906,7.2883,5.167,7.5853,7.5069,7.8809,6.0812,3.7625,7.3403,8.1927,7.59,5.2846,3.2071,8.8919,4.7846,3.0213,5.5723,4.9993,4.406,5.6919,7.0558,1.2631,2.6967,4.9164,6.8554,9.2057
199907,3.3751,2.1187,0.9701,1.2666,0.0747,-0.0567,-0.6205,-0.7085,-1.2035,-4.1628,-1.9483,-0.0203,-0.9524,-2.1539,-5.8989,-0.8932,-1.0851,-0.9975,-1.2366,-4.0291,-0.804,-3.4751,-2.1594,-2.9828,-6.3486
199908,-1.5614,-1.0052,-2.9781,-3.0278,-5.0759,-4.2367,-3.4856,-2.99,-2.9402,-5.9566,-2.0096,-1.2162,-4.086,-5.368,-3.7891,-2.6765,-4.7213,-2.5861,-3.2778,-1.1711,-2.1092,-2.6203,1.5684,-0.5706,-0.3118
199909,-1.1599,-1.3355,-1.8108,-0.9989,-2.1095,-1.1828,1.5626,-1.246,-0.9155,0.2035,1.0002,-1.7941,0.2908,-0.4803,2.4277,-2.5985,-3.9816,-2.8308,-0.6826,-0.3765,-3.3347,-3.2506,-5.1495,-0.1591,-2.3151
199910,0.7133,-0.1719,-1.5524,-0.741,-2.9607,2.264,-0.8422,-1.9731,-2.4939,-0.5253,-0.2833,0.7797,0.4026,0.1448,0.5605,1.6231,2.5219,2.6834,6.1731,8.8261,2.9253,4.5432,5.4942,10.358,9.5969
199911,17.1959,6.7472,5.2645,8.3412,13.0796,8.4575,6.0925,5.4094,4.016,11.7929,3.6801,3.843,2.743,6.0246,9.9454,-0.1322,-0.5696,4.6277,3.0921,9.86,0.2831,3.1173,3.6206,1.4217,3.1532
199912,23.6333,10.5155,4.9885,9.1476,19.8427,11.448,5.652,9.7054,7.6587,16.3657,7.0962,7.4128,4.942,8.108,12.6962,6.2262,5.3498,5.422,10.3692,22.9047,3.0411,2.5854,2.6514,8.8737,12.2225
200001,12.799,1.9122,1.4933,5.3197,3.4769,1.9757,-2.7033,-2.0816,-3.3329,-0.6696,-1.9029,-2.1352,-5.7655,-3.488,-4.1786,-4.2891,-5.1894,-3.8612,-4.3464,-2.0387,-3.0351,-1.3563,-4.496,-4.1553,-8.3025
200002,44.239,22.4039,22.4646,19.0948,22.427,23.5286,4.7254,19.5352,11.6598,22.3352,7.1625,10.237,5.4565,15.1499,15.2884,0.5834,-1.6139,3.4398,15.1273,24.3443,-4.7515,-1.6438,-3.7082,-0.3293,0.8963
200003,-15.4462,-11.2525,-6.3036,-4.3078,-9.7285,-8.1767,1.0907,-7.5817,-2.2196,-8.9908,-4.9264,-5.8977,5.329,-1.5716,-4.9403,13.9804,14.7938,11.7413,6.6557,-6.2348,8.776,9.9273,7.3994,8.8465,13.3114
200004,-19.147,-9.6255,-8.2838,-10.729,-20.2877,-7.3966,-1.9593,-2.9128,-3.6452,-16.7976,-0.2567,-5.1866,0.5347,-1.2529,-10.3801,-3.5975,-3.5139,-1.7263,-2.6323,-9.3384,-0.0954,-2.9132,0.4238,0.9031,-12.8486
200005,-12.1554,-5.0613,-6.2609,-9.1572,-9.1371,-8.1019,-5.4892,-4.9493,-4.6433,-8.6105,-3.4438,-1.232,-2.2736,-3.6267,-3.618,1.5325,-0.875,-4.3436,-1.8489,-9.024,0.8294,-4.1248,0.0088,-1.6187,-6.5607
200006,29.5048,13.5318,16.4622,17.2191,18.3329,10.6435,4.1326,11.0639,4.355,17.8467,7.5399,1.2273,3.6394,3.147,10.5135,5.2934,-3.7182,-1.7556,6.8555,13.1559,-2.9587,1.4146,-0.0101,5.4733,5.9833
200007,-2.2168,1.025,0.6566,-0.6761,-4.1422,-4.6688,0.7413,-1.2405,-0.6539,-5.7583,-3.4577,2.7611,1.0614,-0.6174,-7.0912,-1.2454,-0.2376,-2.1516,0.0795,-5.2325,-0.7958,2.5777,-1.5545,-2.7506,-2.7491
200008,8.998,4.7797,5.2875,5.2396,6.0333,9.8983,5.5244,5.0118,4.1759,4.7932,11.8991,5.4777,8.0307,6.6494,6.5939,9.0076,8.7941,7.5205,5.2645,11.5661,5.1707,5.9061,3.5154,7.5522,9.5417
200009,-3.293,-0.1034,-0.9492,-1.2844,-7.1255,-1.0006,0.0813,-3.7173,0.4247,-7.4159,-1.6488,-2.6339,-2.0032,-0.2714,-7.8209,-2.5638,-3.7597,-0.0827,-0.7801,-9.3752,-2.3916,-0.8037,0.0476,-0.3967,-10.5095
200010,-8.858,-4.422,-2.8112,-6.2184,-10.2559,-5.0396,-3.2243,0.6237,-1.2997,-10.0176,-3.8872,-0.6371,-0.7208,-1.7762,-10.6019,-0.1465,4.1278,-0.5818,0.4569,-9.3265,1.6753,0.9561,1.5992,-1.1997,-4.4917
200011,-13.6139,-5.3767,-5.67,-6.3159,-13.6291,-11.0978,-5.5445,-4.12,-3.595,-17.4219,-12.0575,-1.8463,-4.231,-6.7024,-18.0962,-9.224,-0.1251,-3.537,-1.6486,-18.8226,-1.4632,-1.3825,-2.4342,-8.0523,-17.6338
200012,-3.1256,0.7593,3.1244,3.4378,-2.5417,6.3536,10.2292,10.8148,7.7161,2.5084,9.8543,10.4782,10.7136,12.0702,5.1044,7.2853,7.5573,10.4997,11.8604,4.5936,6.4816,4.7123,4.1721,3.5763,-5.9325
200101,20.8533,11.1967,13.6897,12.9685,18.8702,8.3112,5.0786,5.1435,6.4313,15.2933,3.0882,-0.3375,2.7579,1.2007,12.1269,1.2936,2.1565,1.5483,0.9319,7.621,-1.2212,2.1033,-0.0358,0.9588,8.4246
200102,-7.1415,0.1146,-1.1441,-3.2848,-7.5659,-7.676,-0.8795,-1.0961,-3.0873,-9.9188,-6.8591,0.795,-4.4949,-3.8772,-13.3583,-3.0846,-2.7138,-2.1944,-1.9644,-16.4128,-0.6176,-2.9149,-3.8456,-7.2649,-18.7724
200103,-5.718,-1.9456,-0.4651,-0.6713,-5.002,-3.109,-1.1186,0.2281,-3.1388,-5.9198,-7.8486,-2.3155,-1.9608,-5.277,-10.6392,-4.0617,-3.0286,-3.8187,-5.4546,-9.3431,-3.0748,-4.028,-4.2551,-7.604,-10.5247
200104,6.1592,6.5939,3.2133,5.143,7.1022,7.1492,6.1844,4.3199,6.5711,9.8473,11.5069,4.5954,5.0895,6.6296,11.5393,8.6938,5.791,7.8103,9.2427,15.4807,4.8602,6.6843,3.3362,8.2894,12.2252
200105,12.7027,9.5069,11.4115,10.752,11.7267,3.6455,2.8158,1.4766,5.1764,3.9378,3.7282,0.8859,1.0989,2.6822,2.8512,3.2193,3.1395,2.2677,4.6889,3.1338,3.0459,2.2839,1.9057,0.7754,-2.055
200106,1.0491,3.0264,3.0927,3.1428,2.7663,4.7717,5.4937,7.746,8.3183,7.8411,-0.4583,1.2637,-0.3793,3.0415,3.5415,-3.3669,-0.3471,-0.3431,-0.4361,3.4478,-1.5918,-3.0196,-3.2906,-2.116,-1.18
200107,-3.8904,0.012,2.6153,0.5779,-7.6317,-5.0879,-1.646,-2.7384,-4.1393,-11.6799,-2.3667,-2.7235,-0.8731,0.6523,-10.9596,0.7244,1.8092,-0.9714,1.3241,-7.226,-3.3398,-0.9121,-0.0167,1.2728,-3.1443
200108,-2.7028,-1.0999,-0.6012,-2.3261,-6.4804,-1.5624,-0.4435,-0.6145,-3.6589,-8.8877,-1.1516,-0.3685,-0.0407,-4.4536,-8.5249,-3.1446,-3.0455,-2.823,-3.4662,-8.5455,-1.8215,-2.9495,-3.6454,-5.2716,-10.897
200109,-15.2753,-11.3745,-6.3238,-10.9204,-15.8356,-17.845,-11.1792,-11.9478,-13.2891,-20.5574,-14.2868,-13.5884,-7.7517,-12.1513,-18.6787,-12.8464,-9.3749,-9.5715,-10.5193,-20.1815,-4.916,-5.8431,-7.2428,-4.305,-11.2191
200110,8.2356,4.8739,3.0667,3.7219,8.5381,7.9149,1.7951,4.0873,5.9031,11.5543,5.5984,5.1741,1.9171,5.489,14.6487,2.6017,0.7559,1.5775,2.1543,11.2151,-0.6587,2.5267,0.4679,-2.0852,5.4361
200111,7.2496,5.4258,4.4628,5.3357,8.7569,7.349,6.8518,8.0222,7.9425,12.3017,9.5244,8.4597,5.5487,7.5118,9.0764,10.9252,8.2184,6.3582,6.5788,11.4431,7.2416,3.8168,8.2947,6.6148,9.6722
200112,6.5231,4.4573,5.7664,6.5028,10.2248,6.5636,5.8036,6.1277,7.4345,8.3102,4.7061,6.6596,6.3362,6.7316,6.1536,5.248,5.3665,5.1276,6.1279,3.7443,0.4583,2.3931,2.3304,0.0716,-0.5075
200201,2.7094,3.3684,3.7144,2.2629,-1.0351,0.3358,0.0947,0.7698,1.8859,-6.2704,0.8145,1.7012,-0.3992,-0.7902,-5.9178,0.9896,0.2601,0.521,-1.403,-3.235,-0.8039,-1.846,-0.2875,-0.792,-1.6663
200202,-3.9588,-1.0966,-0.6478,-1.6339,-9.0877,0.5661,-1.2087,0.0245,-0.5814,-8.8777,-0.6379,-0.3596,2.6485,-1.3672,-6.9846,2.977,2.6266,3.5836,-1.4232,-7.5922,-1.3711,0.4418,0.3032,-1.3624,-5.2942
200203,10.348,9.2699,6.7561,8.348,7.5844,10.1744,9.5462,8.3317,8.0344,8.6942,9.5807,6.8488,4.8606,6.6405,9.4374,4.6549,5.4436,4.0943,6.0288,8.5729,4.4423,3.989,3.1666,2.4291,4.4084
200204,1.7037,3.0137,5.1575,4.0306,-1.9546,2.2743,4.6268,4.2979,5.5507,-4.5343,-0.9274,1.3024,3.192,1.98,-5.2219,0.37,2.4454,2.0084,0.6214,-6.6946,-3.6676,-5.8421,-2.7451,-6.4046,-9.4526
200205,-0.124,0.7062,-1.0036,-0.6564,-3.4847,-7.3077,-3.6206,-2.4173,-4.356,-7.4504,-3.1938,-1.879,-2.5066,-2.1411,-7.4767,0.5208,-1.0307,0.6447,-0.3384,-4.6596,0.7033,1.4724,-1.6497,0.344,-2.5369
200206,-4.0625,-0.0997,2.0551,0.4931,-5.2613,-5.8082,-1.0611,-2.7069,-2.7729,-7.1365,-6.7172,-4.0167,-2.9646,-7.7138,-9.2574,-5.1981,-6.6731,-5.7814,-7.1532,-12.2387,-5.6926,-4.8322,-10.031,-6.13,-7.6873
200207,-16.7173,-14.2456,-9.6678,-11.5313,-17.5213,-18.0966,-14.1023,-14.0107,-13.8728,-17.6241,-12.4605,-12.9489,-8.5755,-9.7154,-11.707,-12.5484,-12.0977,-7.9108,-8.2038,-9.9325,-6.0984,-7.1305,-7.3028,-6.5461,-7.7203
200208,-2.3259,-1.7035,0.4089,-2.0403,-0.3045,-0.3088,0.3452,0.0967,0.9912,0.2421,1.8827,1.0372,-0.7129,1.4471,1.3709,1.8771,4.6415,-1.2586,0.6668,-1.9651,-1.9182,-0.3231,0.6041,1.1566,2.1038
200209,-10.9981,-6.508,-5.5138,-7.0553,-8.0141,-9.2761,-9.2722,-5.965,-5.7567,-7.0649,-9.8248,-7.8904,-9.1115,-6.3739,-8.7752,-12.2639,-11.6937,-8.5267,-9.7819,-9.5642,-13.8982,-10.6046,-10.9739,-10.7368,-8.3913
200210,5.2037,1.2819,1.8673,2.0414,3.4447,3.9354,1.1543,3.1431,2.5734,6.2595,6.3553,2.4741,7.734,1.9155,4.5657,4.4452,7.4346,4.4529,2.41,7.844,11.7236,9.1863,7.3539,10.3059,6.9933
200211,16.9946,8.151,8.1784,9.4846,12.2842,14.9543,9.8266,7.1607,6.709,11.16,13.2708,6.8478,5.3377,6.1762,8.9461,14.4895,11.7492,6.6445,6.1566,8.0392,12.1634,6.0972,5.328,5.1273,1.9854
200212,-7.8405,-3.4183,-3.632,-4.298,-4.8427,-8.165,-4.7802,-5.0597,-4.7979,-7.6556,-8.5673,-4.0718,-3.0151,-3.1293,-6.1636,-6.7019,-4.6775,-3.6831,-3.2288,-6.2432,-12.7071,-4.1283,-3.9618,-6.3945,-5.1381
200301,-0.1325,-0.338,0.8709,-0.3072,-2.1426,-3.4976,-2.3349,-3.3898,-2.52,-2.0499,-1.5538,-4.7795,-2.4141,-3.4416,-2.6257,-1.0234,-4.1596,-2.5657,-2.1232,-0.049,-2.1542,-1.2263,-3.4233,-3.3281,-3.1337
200302,-3.1751,-4.2127,-2.8376,-2.8333,-2.4264,-2.9159,-3.5211,-2.0818,-2.0289,-2.722,-2.8653,-3.9752,-1.714,-3.1831,-2.8953,-1.5269,-3.803,-2.2091,-1.095,-2.2595,0.5984,-2.8981,-2.74,-1.1228,-1.6062
200303,2.4784,-0.427,2.0393,0.1929,1.1896,1.918,3.2155,2.7316,1.1368,-0.636,0.2845,1.1999,1.0465,2.3898,1.3435,-0.3103,-0.121,0.6396,0.3426,1.7434,-1.5096,1.1707,-1.7534,2.9269,2.2201
200304,12.2149,9.4161,6.8294,8.5022,10.8346,11.1496,9.8482,8.9375,10.3473,9.4038,11.6297,9.9811,8.9898,10.1043,8.6064,9.6765,9.8133,7.6266,6.4977,8.4722,9.5105,6.534,7.304,8.9378,8.0565
200305,20.1654,11.7664,7.8167,11.3064,13.8209,12.8395,8.559,9.9582,8.7241,14.2442,9.6865,9.6358,7.8446,7.9579,10.1033,11.768,7.9259,8.8146,9.8067,9.6404,10.8002,5.6863,8.5214,1.7701,5.1295
200306,6.9644,5.7939,4.0526,4.2168,5.7062,0.546,2.557,2.2695,2.5697,1.0374,-0.263,1.0214,0.2333,2.8004,3.8605,-0.1942,2.9462,2.479,0.3936,1.8668,-1.0317,0.2872,1.9315,2.9182,0.0757
200307,11.2774,6.4032,7.0776,6.7406,7.5284,9.7921,5.0932,7.8792,4.9487,6.9781,6.8436,4.1863,3.1275,4.0367,4.2885,5.1259,3.103,3.5742,3.671,3.5462,0.9398,1.53,2.2515,2.0614,0.6371
200308,6.4456,6.0629,3.7874,3.2839,4.0786,5.1439,4.7117,3.3552,4.3597,5.5234,7.5207,4.6102,4.4736,3.9171,5.7599,6.1674,5.8457,3.1664,3.4855,5.5346,5.0881,4.0773,2.1768,0.6065,-0.1314
200309,5.2347,1.2965,1.3898,0.0966,0.2381,-3.3741,-1.9094,-2.7269,-1.9285,-2.4364,-0.4037,-2.7614,-2.1986,-2.0528,-2.6123,-0.6268,0.0405,-2.1992,-1.9979,-1.8154,-3.8803,-3.9388,-1.1398,0.42,-0.6009
